"_span","_time",logons
3600,1538708400,117
3600,1538712000,118
3600,1538715600,119
3600,1538719200,125
3600,1538722800,132
3600,1538726400,125
3600,1538730000,124
3600,1538733600,121
3600,1538737200,119
3600,1538740800,117
3600,1538744400,103
3600,1538748000,92
3600,1538751600,92
3600,1538755200,93
3600,1538758800,95
3600,1538762400,97
3600,1538766000,99
3600,1538769600,89
3600,1538773200,81
3600,1538776800,76
3600,1538780400,70
3600,1538784000,69
3600,1538787600,70
3600,1538791200,70
3600,1538794800,65
3600,1538798400,66
3600,1538802000,73
3600,1538805600,73
3600,1538809200,73
3600,1538812800,80
3600,1538816400,79
3600,1538820000,51
3600,1538823600,142
3600,1538827200,128
3600,1538830800,21
3600,1538834400,29
3600,1538838000,63
3600,1538841600,73
3600,1538845200,49
3600,1538848800,51
3600,1538852400,46
3600,1538856000,55
3600,1538859600,54
3600,1538863200,55
3600,1538866800,63
3600,1538870400,70
3600,1538874000,71
3600,1538877600,72
3600,1538881200,66
3600,1538884800,66
3600,1538888400,66
3600,1538892000,65
3600,1538895600,58
3600,1538899200,66
3600,1538902800,65
3600,1538906400,57
3600,1538910000,64
3600,1538913600,63
3600,1538917200,68
3600,1538920800,67
3600,1538924400,71
3600,1538928000,73
3600,1538931600,75
3600,1538935200,77
3600,1538938800,77
3600,1538942400,72
3600,1538946000,70
3600,1538949600,72
3600,1538953200,75
3600,1538956800,84
3600,1538960400,78
3600,1538964000,72
3600,1538967600,72
3600,1538971200,72
3600,1538974800,72
3600,1538978400,72
3600,1538982000,80
3600,1538985600,80
3600,1538989200,80
3600,1538992800,80
3600,1538996400,72
3600,1539000000,73
3600,1539003600,72
3600,1539007200,68
3600,1539010800,66
3600,1539014400,68
3600,1539018000,69
3600,1539021600,72
3600,1539025200,67
3600,1539028800,68
3600,1539032400,62
3600,1539036000,67
3600,1539039600,80
3600,1539043200,79
3600,1539046800,88
3600,1539050400,89
3600,1539054000,89
3600,1539057600,90
3600,1539061200,83
3600,1539064800,90
3600,1539068400,91
3600,1539072000,99
3600,1539075600,97
3600,1539079200,95
3600,1539082800,93
3600,1539086400,93
3600,1539090000,88
3600,1539093600,96
3600,1539097200,94
3600,1539100800,99
3600,1539104400,100
3600,1539108000,100
3600,1539111600,104
3600,1539115200,104
3600,1539118800,105
3600,1539122400,111
3600,1539126000,114
3600,1539129600,116
3600,1539133200,116
3600,1539136800,118
3600,1539140400,119
3600,1539144000,111
3600,1539147600,111
3600,1539151200,104
3600,1539154800,105
3600,1539158400,97
3600,1539162000,89
3600,1539165600,89
3600,1539169200,85
3600,1539172800,82
3600,1539176400,76
3600,1539180000,70
3600,1539183600,75
3600,1539187200,73
3600,1539190800,68
3600,1539194400,63
3600,1539198000,60
3600,1539201600,59
3600,1539205200,59
3600,1539208800,63
3600,1539212400,65
3600,1539216000,70
3600,1539219600,73
3600,1539223200,69
3600,1539226800,77
3600,1539230400,79
3600,1539234000,87
3600,1539237600,94
3600,1539241200,86
3600,1539244800,86
3600,1539248400,86
3600,1539252000,91
3600,1539255600,90
3600,1539259200,90
3600,1539262800,92
3600,1539266400,92
3600,1539270000,97
3600,1539273600,97
3600,1539277200,103
3600,1539280800,98
3600,1539284400,101
3600,1539288000,108
3600,1539291600,106
3600,1539295200,116
3600,1539298800,125
3600,1539302400,121
3600,1539306000,121
3600,1539309600,124
3600,1539313200,125
3600,1539316800,125
3600,1539320400,126
3600,1539324000,125
3600,1539327600,126
3600,1539331200,126
3600,1539334800,124
3600,1539338400,123
3600,1539342000,122
3600,1539345600,114
3600,1539349200,115
3600,1539352800,101
3600,1539356400,105
3600,1539360000,98
3600,1539363600,103
3600,1539367200,92
3600,1539370800,86
3600,1539374400,80
3600,1539378000,90
3600,1539381600,90
3600,1539385200,89
3600,1539388800,92
3600,1539392400,99
3600,1539396000,101
3600,1539399600,102
3600,1539403200,96
3600,1539406800,89
3600,1539410400,89
3600,1539414000,82
3600,1539417600,73
3600,1539421200,80
3600,1539424800,69
3600,1539428400,66
3600,1539432000,64
3600,1539435600,55
3600,1539439200,49
3600,1539442800,56
3600,1539446400,52
3600,1539450000,54
3600,1539453600,54
3600,1539457200,45
3600,1539460800,47
3600,1539464400,45
3600,1539468000,45
3600,1539471600,46
3600,1539475200,46
3600,1539478800,53
3600,1539482400,62
3600,1539486000,62
3600,1539489600,63
3600,1539493200,71
3600,1539496800,71
3600,1539500400,78
3600,1539504000,78
3600,1539507600,77
3600,1539511200,85
3600,1539514800,83
3600,1539518400,83
3600,1539522000,88
3600,1539525600,88
3600,1539529200,74
3600,1539532800,84
3600,1539536400,81
3600,1539540000,81
3600,1539543600,73
3600,1539547200,71
3600,1539550800,72
3600,1539554400,66
3600,1539558000,67
3600,1539561600,68
3600,1539565200,75
3600,1539568800,77
3600,1539572400,77
3600,1539576000,70
3600,1539579600,78
3600,1539583200,78
3600,1539586800,71
3600,1539590400,71
3600,1539594000,71
3600,1539597600,71
3600,1539601200,63
3600,1539604800,73
3600,1539608400,64
3600,1539612000,95
3600,1539615600,42
3600,1539619200,96
3600,1539622800,133
3600,1539626400,23
3600,1539630000,17
3600,1539633600,97
3600,1539637200,76
3600,1539640800,129
3600,1539644400,93
3600,1539648000,92
3600,1539651600,100
3600,1539655200,101
3600,1539658800,95
3600,1539662400,104
3600,1539666000,104
3600,1539669600,103
3600,1539673200,103
3600,1539676800,111
3600,1539680400,109
3600,1539684000,114
3600,1539687600,110
3600,1539691200,107
3600,1539694800,106
3600,1539698400,96
3600,1539702000,108
3600,1539705600,105
3600,1539709200,109
3600,1539712800,107
3600,1539716400,101
3600,1539720000,98
3600,1539723600,99
3600,1539727200,102
3600,1539730800,110
3600,1539734400,125
3600,1539738000,127
3600,1539741600,131
3600,1539745200,124
3600,1539748800,126
3600,1539752400,118
3600,1539756000,118
3600,1539759600,118
3600,1539763200,118
3600,1539766800,116
3600,1539770400,115
3600,1539774000,116
3600,1539777600,113
3600,1539781200,110
3600,1539784800,114
3600,1539788400,115
3600,1539792000,126
3600,1539795600,118
3600,1539799200,119
3600,1539802800,118
3600,1539806400,107
3600,1539810000,102
3600,1539813600,102
3600,1539817200,102
3600,1539820800,105
3600,1539824400,103
3600,1539828000,113
3600,1539831600,114
3600,1539835200,115
3600,1539838800,115
3600,1539842400,116
3600,1539846000,116
3600,1539849600,115
3600,1539853200,106
3600,1539856800,107
3600,1539860400,103
3600,1539864000,92
3600,1539867600,88
3600,1539871200,93
3600,1539874800,86
3600,1539878400,84
3600,1539882000,96
3600,1539885600,101
3600,1539889200,98
3600,1539892800,104
3600,1539896400,113
3600,1539900000,117
3600,1539903600,117
3600,1539907200,122
3600,1539910800,124
3600,1539914400,127
3600,1539918000,121
3600,1539921600,122
3600,1539925200,114
3600,1539928800,115
3600,1539932400,107
3600,1539936000,107
3600,1539939600,115
3600,1539943200,112
3600,1539946800,112
3600,1539950400,118
3600,1539954000,117
3600,1539957600,102
3600,1539961200,97
3600,1539964800,103
3600,1539968400,94
3600,1539972000,97
3600,1539975600,94
3600,1539979200,95
3600,1539982800,88
3600,1539986400,94
3600,1539990000,94
3600,1539993600,98
3600,1539997200,90
3600,1540000800,99
3600,1540004400,109
3600,1540008000,118
3600,1540011600,117
3600,1540015200,117
3600,1540018800,110
3600,1540022400,101
3600,1540026000,100
3600,1540029600,99
3600,1540033200,97
3600,1540036800,93
3600,1540040400,87
3600,1540044000,87
3600,1540047600,79
3600,1540051200,79
3600,1540054800,76
3600,1540058400,77
3600,1540062000,68
3600,1540065600,68
3600,1540069200,73
3600,1540072800,83
3600,1540076400,82
3600,1540080000,82
3600,1540083600,82
3600,1540087200,82
3600,1540090800,82
3600,1540094400,90
3600,1540098000,98
3600,1540101600,90
3600,1540105200,90
3600,1540108800,98
3600,1540112400,98
3600,1540116000,98
3600,1540119600,97
3600,1540123200,97
3600,1540126800,89
3600,1540130400,90
3600,1540134000,91
3600,1540137600,95
3600,1540141200,86
3600,1540144800,85
3600,1540148400,74
3600,1540152000,75
3600,1540155600,74
3600,1540159200,79
3600,1540162800,82
3600,1540166400,82
3600,1540170000,84
3600,1540173600,85
3600,1540177200,94
3600,1540180800,86
3600,1540184400,86
3600,1540188000,86
3600,1540191600,86
3600,1540195200,79
3600,1540198800,78
3600,1540202400,86
3600,1540206000,86
3600,1540209600,87
3600,1540213200,85
3600,1540216800,87
3600,1540220400,86
3600,1540224000,96
3600,1540227600,92
3600,1540231200,93
3600,1540234800,95
3600,1540238400,96
3600,1540242000,100
3600,1540245600,108
3600,1540249200,114
3600,1540252800,122
3600,1540256400,131
3600,1540260000,132
3600,1540263600,133
3600,1540267200,134
3600,1540270800,141
3600,1540274400,142
3600,1540278000,141
3600,1540281600,133
3600,1540285200,123
3600,1540288800,121
3600,1540292400,124
3600,1540296000,120
3600,1540299600,119
3600,1540303200,122
3600,1540306800,124
3600,1540310400,125
3600,1540314000,117
3600,1540317600,114
3600,1540321200,110
3600,1540324800,103
3600,1540328400,101
3600,1540332000,110
3600,1540335600,111
3600,1540339200,114
3600,1540342800,115
3600,1540346400,116
3600,1540350000,117
3600,1540353600,117
3600,1540357200,117
3600,1540360800,117
3600,1540364400,118
3600,1540368000,118
3600,1540371600,122
3600,1540375200,121
3600,1540378800,119
3600,1540382400,115
3600,1540386000,107
3600,1540389600,114
3600,1540393200,108
3600,1540396800,105
3600,1540400400,108
3600,1540404000,105
3600,1540407600,99
3600,1540411200,92
3600,1540414800,96
3600,1540418400,103
3600,1540422000,105
3600,1540425600,103
3600,1540429200,104
3600,1540432800,113
3600,1540436400,113
3600,1540440000,107
3600,1540443600,99
3600,1540447200,99
3600,1540450800,99
3600,1540454400,99
3600,1540458000,99
3600,1540461600,99
3600,1540465200,97
3600,1540468800,95
3600,1540472400,94
3600,1540476000,86
3600,1540479600,83
3600,1540483200,79
3600,1540486800,78
3600,1540490400,78
3600,1540494000,72
3600,1540497600,77
3600,1540501200,70
3600,1540504800,70
3600,1540508400,67
3600,1540512000,79
3600,1540515600,80
3600,1540519200,90
3600,1540522800,101
3600,1540526400,33
3600,1540530000,24
3600,1540533600,33
3600,1540537200,82
3600,1540540800,20
3600,1540544400,94
3600,1540548000,12
3600,1540551600,54
3600,1540555200,66
3600,1540558800,68
3600,1540562400,75
3600,1540566000,62
3600,1540569600,51
3600,1540573200,52
3600,1540576800,70
3600,1540580400,64
3600,1540584000,73
3600,1540587600,71
3600,1540591200,76
3600,1540594800,69
3600,1540598400,63
3600,1540602000,65
3600,1540605600,66
3600,1540609200,69
3600,1540612800,70
3600,1540616400,78
3600,1540620000,78
3600,1540623600,77
3600,1540627200,77
3600,1540630800,77
3600,1540634400,121
3600,1540638000,133
3600,1540641600,72
3600,1540645200,31
3600,1540648800,93
3600,1540652400,61
3600,1540656000,112
3600,1540659600,31
3600,1540663200,80
3600,1540666800,65
3600,1540670400,63
3600,1540674000,62
3600,1540677600,69
3600,1540681200,70
3600,1540684800,69
3600,1540688400,77
3600,1540692000,78
3600,1540695600,78
3600,1540699200,87
3600,1540702800,79
3600,1540706400,79
3600,1540710000,79
3600,1540713600,71
3600,1540717200,70
3600,1540720800,70
3600,1540724400,70
3600,1540728000,71
3600,1540731600,63
3600,1540735200,61
3600,1540738800,51
3600,1540742400,49
3600,1540746000,50
3600,1540749600,55
3600,1540753200,50
3600,1540756800,50
3600,1540760400,50
3600,1540764000,44
3600,1540767600,38
3600,1540771200,33
3600,1540774800,35
3600,1540778400,44
3600,1540782000,37
3600,1540785600,37
3600,1540789200,45
3600,1540792800,45
3600,1540796400,45
3600,1540800000,46
3600,1540803600,46
3600,1540807200,54
3600,1540810800,53
3600,1540814400,55
3600,1540818000,55
3600,1540821600,53
3600,1540825200,47
3600,1540828800,47
3600,1540832400,52
3600,1540836000,55
3600,1540839600,70
3600,1540843200,79
3600,1540846800,93
3600,1540850400,92
3600,1540854000,100
3600,1540857600,109
3600,1540861200,109
3600,1540864800,110
3600,1540868400,119
3600,1540872000,123
3600,1540875600,122
3600,1540879200,122
3600,1540882800,121
3600,1540886400,121
3600,1540890000,128
3600,1540893600,128
3600,1540897200,136
3600,1540900800,146
3600,1540904400,152
3600,1540908000,152
3600,1540911600,150
3600,1540915200,139
3600,1540918800,143
3600,1540922400,147
3600,1540926000,152
3600,1540929600,150
3600,1540933200,153
3600,1540936800,154
3600,1540940400,158
3600,1540944000,164
3600,1540947600,166
3600,1540951200,162
3600,1540954800,164
3600,1540958400,166
3600,1540962000,166
3600,1540965600,166
3600,1540969200,157
3600,1540972800,148
3600,1540976400,137
3600,1540980000,127
3600,1540983600,121
3600,1540987200,111
3600,1540990800,113
3600,1540994400,111
3600,1540998000,99
3600,1541001600,95
3600,1541005200,97
3600,1541008800,98
3600,1541012400,90
3600,1541016000,88
3600,1541019600,91
3600,1541023200,85
3600,1541026800,86
3600,1541030400,82
3600,1541034000,81
3600,1541037600,82
3600,1541041200,76
3600,1541044800,86
3600,1541048400,94
3600,1541052000,94
3600,1541055600,101
3600,1541059200,93
3600,1541062800,101
3600,1541066400,100
3600,1541070000,96
3600,1541073600,90
3600,1541077200,89
3600,1541080800,82
3600,1541084400,79
3600,1541088000,87
3600,1541091600,90
3600,1541095200,82
3600,1541098800,89
3600,1541102400,102
3600,1541106000,103
3600,1541109600,111
3600,1541113200,118
3600,1541116800,129
3600,1541120400,130
3600,1541124000,123
3600,1541127600,131
3600,1541131200,125
3600,1541134800,133
3600,1541138400,132
3600,1541142000,132
3600,1541145600,132
3600,1541149200,136
3600,1541152800,136
3600,1541156400,135
3600,1541160000,135
3600,1541163600,126
3600,1541167200,111
3600,1541170800,114
3600,1541174400,115
3600,1541178000,113
3600,1541181600,119
3600,1541185200,109
3600,1541188800,103
3600,1541192400,108
3600,1541196000,108
3600,1541199600,120
3600,1541203200,129
3600,1541206800,139
3600,1541210400,142
3600,1541214000,143
3600,1541217600,143
3600,1541221200,143
3600,1541224800,143
3600,1541228400,142
3600,1541232000,133
3600,1541235600,131
3600,1541239200,138
3600,1541242800,137
3600,1541246400,126
3600,1541250000,117
3600,1541253600,111
3600,1541257200,107
3600,1541260800,109
3600,1541264400,108
3600,1541268000,101
3600,1541271600,98
3600,1541275200,87
3600,1541278800,72
3600,1541282400,72
3600,1541286000,61
3600,1541289600,62
3600,1541293200,63
3600,1541296800,55
3600,1541300400,56
3600,1541304000,56
3600,1541307600,65
3600,1541311200,65
3600,1541314800,57
3600,1541318400,56
3600,1541322000,64
3600,1541325600,64
3600,1541329200,64
3600,1541332800,63
3600,1541336400,62
3600,1541340000,53
3600,1541343600,51
3600,1541347200,52
3600,1541350800,61
3600,1541354400,69
3600,1541358000,70
3600,1541361600,78
3600,1541365200,70
3600,1541368800,63
3600,1541372400,73
3600,1541376000,75
3600,1541379600,75
3600,1541383200,68
3600,1541386800,68
3600,1541390400,78
3600,1541394000,86
3600,1541397600,78
3600,1541401200,78
3600,1541404800,78
3600,1541408400,78
3600,1541412000,69
3600,1541415600,77
3600,1541419200,77
3600,1541422800,76
3600,1541426400,76
3600,1541430000,76
3600,1541433600,75
3600,1541437200,67
3600,1541440800,81
3600,1541444400,91
3600,1541448000,96
3600,1541451600,99
3600,1541455200,94
3600,1541458800,108
3600,1541462400,114
3600,1541466000,113
3600,1541469600,116
3600,1541473200,129
3600,1541476800,131
3600,1541480400,131
3600,1541484000,122
3600,1541487600,131
3600,1541491200,122
3600,1541494800,114
3600,1541498400,113
3600,1541502000,111
3600,1541505600,109
3600,1541509200,99
3600,1541512800,106
3600,1541516400,102
3600,1541520000,98
3600,1541523600,90
3600,1541527200,90
3600,1541530800,98
3600,1541534400,85
3600,1541538000,78
3600,1541541600,89
3600,1541545200,95
3600,1541548800,93
3600,1541552400,92
3600,1541556000,93
3600,1541559600,101
3600,1541563200,103
3600,1541566800,113
3600,1541570400,113
3600,1541574000,112
3600,1541577600,112
3600,1541581200,112
3600,1541584800,120
3600,1541588400,120
3600,1541592000,118
3600,1541595600,113
3600,1541599200,114
3600,1541602800,103
3600,1541606400,106
3600,1541610000,120
3600,1541613600,128
3600,1541617200,124
3600,1541620800,127
3600,1541624400,120
3600,1541628000,123
3600,1541631600,121
3600,1541635200,127
3600,1541638800,130
3600,1541642400,129
3600,1541646000,139
3600,1541649600,141
3600,1541653200,141
3600,1541656800,140
3600,1541660400,132
3600,1541664000,131
3600,1541667600,130
3600,1541671200,126
3600,1541674800,126
3600,1541678400,131
3600,1541682000,126
3600,1541685600,118
3600,1541689200,112
3600,1541692800,99
3600,1541696400,89
3600,1541700000,96
3600,1541703600,103
3600,1541707200,100
3600,1541710800,88
3600,1541714400,80
3600,1541718000,74
3600,1541721600,73
3600,1541725200,76
3600,1541728800,78
3600,1541732400,78
3600,1541736000,87
3600,1541739600,89
3600,1541743200,89
3600,1541746800,98
3600,1541750400,98
3600,1541754000,90
3600,1541757600,89
3600,1541761200,81
3600,1541764800,80
3600,1541768400,88
3600,1541772000,79
3600,1541775600,78
3600,1541779200,73
3600,1541782800,74
3600,1541786400,85
3600,1541790000,96
3600,1541793600,98
3600,1541797200,100
3600,1541800800,93
3600,1541804400,97
3600,1541808000,91
3600,1541811600,94
3600,1541815200,96
3600,1541818800,97
3600,1541822400,99
3600,1541826000,102
3600,1541829600,111
3600,1541833200,111
3600,1541836800,110
3600,1541840400,102
3600,1541844000,92
3600,1541847600,89
3600,1541851200,88
3600,1541854800,84
3600,1541858400,87
3600,1541862000,83
3600,1541865600,66
3600,1541869200,71
3600,1541872800,70
3600,1541876400,79
3600,1541880000,76
3600,1541883600,83
3600,1541887200,70
3600,1541890800,67
3600,1541894400,67
3600,1541898000,64
3600,1541901600,63
3600,1541905200,63
3600,1541908800,63
3600,1541912400,73
3600,1541916000,81
3600,1541919600,89
3600,1541923200,89
3600,1541926800,89
3600,1541930400,89
3600,1541934000,80
3600,1541937600,70
3600,1541941200,79
3600,1541944800,78
3600,1541948400,68
3600,1541952000,64
3600,1541955600,64
3600,1541959200,65
3600,1541962800,77
3600,1541966400,78
3600,1541970000,79
3600,1541973600,76
3600,1541977200,78
3600,1541980800,81
3600,1541984400,83
3600,1541988000,83
3600,1541991600,85
3600,1541995200,86
3600,1541998800,95
3600,1542002400,96
3600,1542006000,87
3600,1542009600,96
3600,1542013200,105
3600,1542016800,104
3600,1542020400,104
3600,1542024000,113
3600,1542027600,103
3600,1542031200,102
3600,1542034800,94
3600,1542038400,94
3600,1542042000,93
3600,1542045600,100
3600,1542049200,106
3600,1542052800,102
3600,1542056400,111
3600,1542060000,100
3600,1542063600,103
3600,1542067200,108
3600,1542070800,98
3600,1542074400,98
3600,1542078000,95
3600,1542081600,106
3600,1542085200,108
3600,1542088800,108
3600,1542092400,99
3600,1542096000,101
3600,1542099600,92
3600,1542103200,92
3600,1542106800,90
3600,1542110400,96
3600,1542114000,95
3600,1542117600,95
3600,1542121200,86
3600,1542124800,86
3600,1542128400,89
3600,1542132000,83
3600,1542135600,86
3600,1542139200,90
3600,1542142800,79
3600,1542146400,104
3600,1542150000,108
3600,1542153600,116
3600,1542157200,114
3600,1542160800,105
3600,1542164400,107
3600,1542168000,109
3600,1542171600,109
3600,1542175200,109
3600,1542178800,118
3600,1542182400,117
3600,1542186000,108
3600,1542189600,106
3600,1542193200,107
3600,1542196800,107
3600,1542200400,105
3600,1542204000,105
3600,1542207600,102
3600,1542211200,109
3600,1542214800,105
3600,1542218400,118
3600,1542222000,97
3600,1542225600,91
3600,1542229200,82
3600,1542232800,75
3600,1542236400,86
3600,1542240000,93
3600,1542243600,102
3600,1542247200,93
3600,1542250800,104
3600,1542254400,104
3600,1542258000,105
3600,1542261600,115
3600,1542265200,115
3600,1542268800,114
3600,1542272400,105
3600,1542276000,105
3600,1542279600,103
3600,1542283200,101
3600,1542286800,101
3600,1542290400,90
3600,1542294000,75
3600,1542297600,73
3600,1542301200,71
3600,1542304800,78
3600,1542308400,90
3600,1542312000,93
3600,1542315600,86
3600,1542319200,86
3600,1542322800,90
3600,1542326400,93
3600,1542330000,94
3600,1542333600,97
3600,1542337200,90
3600,1542340800,84
3600,1542344400,86
3600,1542348000,94
3600,1542351600,95
3600,1542355200,94
3600,1542358800,93
3600,1542362400,92
3600,1542366000,100
3600,1542369600,107
3600,1542373200,115
3600,1542376800,120
3600,1542380400,121
3600,1542384000,110
3600,1542387600,98
3600,1542391200,100
3600,1542394800,103
3600,1542398400,122
3600,1542402000,120
3600,1542405600,120
3600,1542409200,121
3600,1542412800,122
3600,1542416400,124
3600,1542420000,125
3600,1542423600,128
3600,1542427200,128
3600,1542430800,129
3600,1542434400,120
3600,1542438000,111
3600,1542441600,111
3600,1542445200,110
3600,1542448800,100
3600,1542452400,99
3600,1542456000,94
3600,1542459600,101
3600,1542463200,106
3600,1542466800,104
3600,1542470400,99
3600,1542474000,78
3600,1542477600,77
3600,1542481200,77
3600,1542484800,74
3600,1542488400,83
3600,1542492000,80
3600,1542495600,78
3600,1542499200,79
3600,1542502800,72
3600,1542506400,64
3600,1542510000,74
3600,1542513600,83
3600,1542517200,83
3600,1542520800,83
3600,1542524400,92
3600,1542528000,83
3600,1542531600,83
3600,1542535200,83
3600,1542538800,82
3600,1542542400,81
3600,1542546000,72
3600,1542549600,70
3600,1542553200,69
3600,1542556800,68
3600,1542560400,68
3600,1542564000,68
3600,1542567600,77
3600,1542571200,76
3600,1542574800,65
3600,1542578400,65
3600,1542582000,74
3600,1542585600,75
3600,1542589200,77
3600,1542592800,79
3600,1542596400,70
3600,1542600000,62
3600,1542603600,71
3600,1542607200,71
3600,1542610800,71
3600,1542614400,63
3600,1542618000,64
3600,1542621600,72
3600,1542625200,81
3600,1542628800,80
3600,1542632400,71
3600,1542636000,70
3600,1542639600,70
3600,1542643200,69
3600,1542646800,76
3600,1542650400,90
3600,1542654000,97
3600,1542657600,105
3600,1542661200,108
3600,1542664800,111
3600,1542668400,111
3600,1542672000,125
3600,1542675600,141
3600,1542679200,135
3600,1542682800,137
3600,1542686400,140
3600,1542690000,140
3600,1542693600,139
3600,1542697200,139
3600,1542700800,139
3600,1542704400,139
3600,1542708000,148
3600,1542711600,146
3600,1542715200,143
3600,1542718800,146
3600,1542722400,131
3600,1542726000,130
3600,1542729600,131
3600,1542733200,123
3600,1542736800,114
3600,1542740400,113
3600,1542744000,117
3600,1542747600,105
3600,1542751200,91
3600,1542754800,90
3600,1542758400,91
3600,1542762000,94
3600,1542765600,96
3600,1542769200,97
3600,1542772800,99
3600,1542776400,101
3600,1542780000,101
3600,1542783600,92
3600,1542787200,93
3600,1542790800,93
3600,1542794400,79
3600,1542798000,87
3600,1542801600,74
3600,1542805200,72
3600,1542808800,64
3600,1542812400,68
3600,1542816000,70
3600,1542819600,55
3600,1542823200,68
3600,1542826800,83
3600,1542830400,96
3600,1542834000,97
3600,1542837600,96
3600,1542841200,107
3600,1542844800,109
3600,1542848400,101
3600,1542852000,103
3600,1542855600,103
3600,1542859200,104
3600,1542862800,98
3600,1542866400,98
3600,1542870000,107
3600,1542873600,106
3600,1542877200,115
3600,1542880800,115
3600,1542884400,114
3600,1542888000,114
3600,1542891600,110
3600,1542895200,119
3600,1542898800,117
3600,1542902400,112
3600,1542906000,110
3600,1542909600,112
3600,1542913200,119
3600,1542916800,120
3600,1542920400,121
3600,1542924000,133
3600,1542927600,81
3600,1542931200,193
3600,1542934800,62
3600,1542938400,165
3600,1542942000,302
3600,1542945600,170
3600,1542949200,34
3600,1542952800,34
3600,1542956400,222
3600,1542960000,179
3600,1542963600,179
3600,1542967200,178
3600,1542970800,176
3600,1542974400,173
3600,1542978000,163
3600,1542981600,152
3600,1542985200,146
3600,1542988800,139
3600,1542992400,135
3600,1542996000,139
3600,1542999600,141
3600,1543003200,139
3600,1543006800,120
3600,1543010400,121
3600,1543014000,121
3600,1543017600,120
3600,1543021200,120
3600,1543024800,120
3600,1543028400,123
3600,1543032000,123
3600,1543035600,125
3600,1543039200,125
3600,1543042800,116
3600,1543046400,116
3600,1543050000,106
3600,1543053600,113
3600,1543057200,120
3600,1543060800,118
3600,1543064400,106
3600,1543068000,105
3600,1543071600,88
3600,1543075200,79
3600,1543078800,70
3600,1543082400,69
3600,1543086000,70
3600,1543089600,62
3600,1543093200,62
3600,1543096800,61
3600,1543100400,62
3600,1543104000,62
3600,1543107600,64
3600,1543111200,62
3600,1543114800,54
3600,1543118400,54
3600,1543122000,54
3600,1543125600,63
3600,1543129200,54
3600,1543132800,54
3600,1543136400,55
3600,1543140000,63
3600,1543143600,54
3600,1543147200,63
3600,1543150800,54
3600,1543154400,51
3600,1543158000,49
3600,1543161600,49
3600,1543165200,56
3600,1543168800,72
3600,1543172400,51
3600,1543176000,30
3600,1543179600,38
3600,1543183200,9
3600,1543186800,71
3600,1543190400,48
3600,1543194000,14
3600,1543197600,72
3600,1543201200,73
3600,1543204800,83
3600,1543208400,83
3600,1543212000,83
3600,1543215600,83
3600,1543219200,83
3600,1543222800,84
3600,1543226400,93
3600,1543230000,102
3600,1543233600,110
3600,1543237200,100
3600,1543240800,99
3600,1543244400,110
3600,1543248000,106
3600,1543251600,116
3600,1543255200,111
3600,1543258800,111
3600,1543262400,107
3600,1543266000,106
3600,1543269600,111
3600,1543273200,102
3600,1543276800,100
3600,1543280400,107
3600,1543284000,111
3600,1543287600,114
3600,1543291200,114
3600,1543294800,124
3600,1543298400,124
3600,1543302000,124
3600,1543305600,124
3600,1543309200,123
3600,1543312800,133
3600,1543316400,132
3600,1543320000,130
3600,1543323600,130
3600,1543327200,111
3600,1543330800,108
3600,1543334400,96
3600,1543338000,101
3600,1543341600,104
3600,1543345200,95
3600,1543348800,107
3600,1543352400,112
3600,1543356000,118
3600,1543359600,120
3600,1543363200,122
3600,1543366800,116
3600,1543370400,119
3600,1543374000,120
3600,1543377600,113
3600,1543381200,114
3600,1543384800,113
3600,1543388400,104
3600,1543392000,103
3600,1543395600,95
3600,1543399200,92
3600,1543402800,101
3600,1543406400,108
3600,1543410000,117
3600,1543413600,106
3600,1543417200,104
3600,1543420800,109
3600,1543424400,106
3600,1543428000,112
3600,1543431600,103
3600,1543435200,92
3600,1543438800,93
3600,1543442400,106
3600,1543446000,104
3600,1543449600,105
3600,1543453200,106
3600,1543456800,107
3600,1543460400,109
3600,1543464000,108
3600,1543467600,109
3600,1543471200,118
3600,1543474800,118
3600,1543478400,109
3600,1543482000,109
3600,1543485600,108
3600,1543489200,107
3600,1543492800,106
3600,1543496400,105
3600,1543500000,96
3600,1543503600,82
3600,1543507200,79
3600,1543510800,86
3600,1543514400,84
3600,1543518000,80
3600,1543521600,70
3600,1543525200,71
3600,1543528800,81
3600,1543532400,86
3600,1543536000,91
3600,1543539600,106
3600,1543543200,111
3600,1543546800,115
3600,1543550400,116
3600,1543554000,126
3600,1543557600,126
3600,1543561200,126
3600,1543564800,127
3600,1543568400,126
3600,1543572000,125
3600,1543575600,124
3600,1543579200,129
3600,1543582800,128
3600,1543586400,126
3600,1543590000,122
3600,1543593600,122
3600,1543597200,133
3600,1543600800,138
3600,1543604400,145
3600,1543608000,133
3600,1543611600,128
3600,1543615200,125
3600,1543618800,124
3600,1543622400,126
3600,1543626000,130
3600,1543629600,133
3600,1543633200,134
3600,1543636800,134
3600,1543640400,144
3600,1543644000,144
3600,1543647600,144
3600,1543651200,154
3600,1543654800,154
3600,1543658400,143
3600,1543662000,143
3600,1543665600,142
3600,1543669200,141
3600,1543672800,129
3600,1543676400,121
3600,1543680000,112
3600,1543683600,119
3600,1543687200,117
3600,1543690800,119
3600,1543694400,107
3600,1543698000,104
3600,1543701600,102
3600,1543705200,101
3600,1543708800,102
3600,1543712400,104
3600,1543716000,103
3600,1543719600,104
3600,1543723200,95
3600,1543726800,95
3600,1543730400,96
3600,1543734000,115
3600,1543737600,136
3600,1543741200,105
