"_time",logons,"sma5_logons",isAnomaly
"1535958900.0","16.0","15.2",Normal
"1535959200.0","16.0","15.6",Normal
"1535959500.0","25.5","17.7",Normal
"1535959800.0","6.4","15.98",Normal
"1535960100.0","3.2","13.42",Normal
"1535960400.0","4.8","11.18",Normal
"1535960700.0","17.0","11.38",Normal
"1535961000.0","28.9","12.06",Normal
"1535961300.0","8.5","12.48",Normal
"1535961600.0","17.0","15.24",Normal
"1535961900.0","17.0","17.68",Normal
"1535962200.0","19.0","18.08",Normal
"1535962500.0","19.0","16.1",Normal
"1535962800.0","18.0","18.0",Normal
"1535963100.0","18.0","18.2",Normal
"1535963400.0","20.0","18.8",Normal
"1535963700.0","22.0","19.4",Normal
"1535964000.0","22.0","20.0",Normal
"1535964300.0","22.0","20.8",Normal
"1535964600.0","21.0","21.4",Normal
"1535964900.0","20.0","21.4",Normal
"1535965200.0","20.0","21.0",Normal
"1535965500.0","20.0","20.6",Normal
"1535965800.0","18.0","19.8",Normal
"1535966100.0","20.0","19.6",Normal
"1535966400.0","20.0","19.6",Normal
"1535966700.0","19.0","19.4",Normal
"1535967000.0","17.0","18.8",Normal
"1535967300.0","19.0","19.0",AnomalyType1
"1535967600.0","19.0","18.8",AnomalyType1
"1535967900.0","19.0","18.6",AnomalyType1
"1535968200.0","19.0","18.6",AnomalyType1
"1535968500.0","19.0","19.0",AnomalyType1
"1535968800.0","19.0","19.0",Normal
"1535969100.0","22.0","19.6",Normal
"1535969400.0","21.0","20.0",Normal
"1535969700.0","22.0","20.6",Normal
"1535970000.0","28.0","22.4",Normal
"1535970300.0","7.6","20.12",Normal
"1535970600.0","24.7","20.66",Normal
"1535970900.0","19.0","20.26",Normal
"1535971200.0","19.0","19.66",Normal
"1535971500.0","17.1","17.48",Normal
"1535971800.0","13.6","18.68",Normal
"1535972100.0","19.0","17.54",Normal
"1535972400.0","30.4","19.82",Normal
"1535972700.0","18.0","19.62",Normal
"1535973000.0","19.0","20.0",Normal
"1535973300.0","19.0","21.08",Normal
"1535973600.0","19.0","21.08",Normal
"1535973900.0","19.0","18.8",AnomalyType1
"1535974200.0","19.0","19.0",AnomalyType1
"1535974500.0","19.0","19.0",AnomalyType1
"1535974800.0","19.0","19.0",AnomalyType1
"1535975100.0","19.0","19.0",AnomalyType1
"1535975400.0","18.0","18.8",Normal
"1535975700.0","18.0","18.6",Normal
"1535976000.0","16.0","18.0",Normal
"1535976300.0","18.0","17.8",Normal
"1535976600.0","21.0","18.2",Normal
"1535976900.0","22.0","19.0",Normal
"1535977200.0","23.0","20.0",Normal
"1535977500.0","25.0","21.8",Normal
"1535977800.0","25.0","23.2",Normal
"1535978100.0","28.0","24.6",Normal
"1535978400.0","27.0","25.6",Normal
"1535978700.0","27.0","26.4",Normal
"1535979000.0","30.0","27.4",Normal
"1535979300.0","31.0","28.6",Normal
"1535979600.0","34.0","29.8",Normal
"1535979900.0","33.0","31.0",Normal
"1535980200.0","35.0","32.6",Normal
"1535980500.0","36.0","33.8",Normal
"1535980800.0","38.0","35.2",Normal
"1535981100.0","38.0","36.0",Normal
"1535981400.0","40.0","37.4",Normal
"1535981700.0","43.0","39.0",Normal
"1535982000.0","44.0","40.6",Normal
"1535982300.0","45.0","42.0",Normal
"1535982600.0","45.0","43.4",Normal
"1535982900.0","43.0","44.0",Normal
"1535983200.0","46.0","44.6",Normal
"1535983500.0","48.0","45.4",Normal
"1535983800.0","50.0","46.4",Normal
"1535984100.0","46.8","46.76",Normal
"1535984400.0","81.0","54.36",Normal
"1535984700.0","88.0","62.76",Normal
"1535985000.0","27.5","58.66",Normal
"1535985300.0","85.5","65.76",Normal
"1535985600.0","59.0","68.2",Normal
"1535985900.0","53.1","62.62",Normal
"1535986200.0","99.2","64.86",Normal
"1535986500.0","65.0","72.36",Normal
"1535986800.0","65.0","68.26",Normal
"1535987100.0","64.0","69.26",Normal
"1535987400.0","66.0","71.84",Normal
"1535987700.0","66.0","65.2",Normal
"1535988000.0","62.0","64.6",Normal
"1535988300.0","63.0","64.2",Normal
"1535988600.0","69.0","65.2",Normal
"1535988900.0","70.0","66.0",Normal
"1535989200.0","71.0","67.0",Normal
"1535989500.0","68.0","68.2",Normal
"1535989800.0","67.0","69.0",Normal
"1535990100.0","66.0","68.4",Normal
"1535990400.0","67.0","67.8",Normal
"1535990700.0","67.0","67.0",Normal
"1535991000.0","78.0","69.0",Normal
"1535991300.0","87.0","73.0",Normal
"1535991600.0","88.0","77.4",Normal
"1535991900.0","92.0","82.4",Normal
"1535992200.0","93.0","87.6",Normal
"1535992500.0","100.0","92.0",Normal
"1535992800.0","101.0","94.8",Normal
"1535993100.0","109.0","99.0",Normal
"1535993400.0","111.0","102.8",Normal
"1535993700.0","111.0","106.4",Normal
"1535994000.0","116.0","109.6",Normal
"1535994300.0","119.0","113.2",Normal
"1535994600.0","128.0","117.0",Normal
"1535994900.0","123.0","119.4",Normal
"1535995200.0","129.0","123.0",Normal
"1535995500.0","135.0","126.8",Normal
"1535995800.0","137.0","130.4",Normal
"1535996100.0","136.0","132.0",Normal
"1535996400.0","137.0","134.8",Normal
"1535996700.0","139.0","136.8",Normal
"1535997000.0","144.0","138.6",Normal
"1535997300.0","79.8","127.16",Normal
"1535997600.0","86.8","117.32",Normal
"1535997900.0","210.8","132.08",Normal
"1535998200.0","158.6","136.0",Normal
"1535998500.0","49.2","117.04",Normal
"1535998800.0","116.0","124.28",Normal
"1535999100.0","112.0","129.32",Normal
"1535999400.0","135.6","114.28",Normal
"1535999700.0","205.2","123.6",Normal
"1536000000.0","105.3","134.82",Normal
"1536000300.0","34.8","118.58",Normal
"1536000600.0","115.0","119.18",Normal
"1536000900.0","107.0","113.46",Normal
"1536001200.0","115.0","95.42",Normal
"1536001500.0","115.0","97.36",Normal
"1536001800.0","113.0","113.0",Normal
"1536002100.0","113.0","112.6",Normal
"1536002400.0","119.0","115.0",Normal
"1536002700.0","123.0","116.6",Normal
"1536003000.0","120.0","117.6",Normal
"1536003300.0","121.0","119.2",Normal
"1536003600.0","130.0","122.6",Normal
"1536003900.0","130.0","124.8",Normal
"1536004200.0","130.0","126.2",Normal
"1536004500.0","134.0","129.0",Normal
"1536004800.0","137.0","132.2",Normal
"1536005100.0","139.0","134.0",Normal
"1536005400.0","138.0","135.6",Normal
"1536005700.0","130.0","135.6",Normal
"1536006000.0","135.0","135.8",Normal
"1536006300.0","138.0","136.0",Normal
"1536006600.0","141.0","136.4",Normal
"1536006900.0","145.0","137.8",Normal
"1536007200.0","150.0","141.8",Normal
"1536007500.0","145.0","143.8",Normal
"1536007800.0","124.2","141.04",Normal
"1536008100.0","205.8","154.0",Normal
"1536008400.0","154.0","155.8",Normal
"1536008700.0","286.2","183.04",Normal
"1536009000.0","94.8","173.0",Normal
"1536009300.0","270.3","202.22",Normal
"1536009600.0","161.0","193.26",Normal
"1536009900.0","279.0","218.26",Normal
"1536010200.0","124.8","185.98",Normal
"1536010500.0","156.0","198.22",Normal
"1536010800.0","152.0","174.56",Normal
"1536011100.0","147.0","171.76",Normal
"1536011400.0","146.0","145.16",Normal
"1536011700.0","153.0","150.8",Normal
"1536012000.0","152.0","150.0",Normal
"1536012300.0","144.0","148.4",Normal
"1536012600.0","139.0","146.8",Normal
"1536012900.0","136.0","144.8",Normal
"1536013200.0","133.0","140.8",Normal
"1536013500.0","130.0","136.4",Normal
"1536013800.0","127.0","133.0",Normal
"1536014100.0","130.0","131.2",Normal
"1536014400.0","124.0","128.8",Normal
"1536014700.0","117.0","125.6",Normal
"1536015000.0","111.0","121.8",Normal
"1536015300.0","111.0","118.6",Normal
"1536015600.0","111.0","114.8",Normal
"1536015900.0","101.0","110.2",Normal
"1536016200.0","40.0","94.8",Normal
"1536016500.0","74.2","87.44",Normal
"1536016800.0","94.5","84.14",Normal
"1536017100.0","105.0","82.94",Normal
"1536017400.0","178.5","98.44",Normal
"1536017700.0","185.3","127.5",Normal
"1536018000.0","51.5","122.96",Normal
"1536018300.0","53.0","114.66",Normal
"1536018600.0","43.6","102.38",Normal
"1536018900.0","115.0","89.68",Normal
"1536019200.0","111.0","74.82",Normal
"1536019500.0","117.0","87.92",Normal
"1536019800.0","120.0","101.32",Normal
"1536020100.0","119.0","116.4",Normal
"1536020400.0","120.0","117.4",Normal
"1536020700.0","120.0","119.2",Normal
"1536021000.0","120.0","119.8",Normal
"1536021300.0","126.0","121.0",Normal
"1536021600.0","123.0","121.8",Normal
"1536021900.0","125.0","122.8",Normal
"1536022200.0","127.0","124.2",Normal
"1536022500.0","25.4","105.28",Normal
"1536022800.0","71.4","94.36",Normal
"1536023100.0","82.6","86.28",Normal
"1536023400.0","118.0","84.88",Normal
"1536023700.0","23.4","64.16",Normal
"1536024000.0","56.0","70.28",Normal
"1536024300.0","151.2","86.24",Normal
"1536024600.0","183.6","106.44",Normal
"1536024900.0","118.8","106.6",Normal
"1536025200.0","100.0","121.92",Normal
"1536025500.0","100.0","130.72",Normal
"1536025800.0","91.0","118.68",Normal
"1536026100.0","66.4","95.24",Normal
"1536026400.0","113.1","94.1",Normal
"1536026700.0","43.0","82.7",Normal
"1536027000.0","112.0","85.1",Normal
"1536027300.0","80.0","82.9",Normal
"1536027600.0","111.0","91.82",Normal
"1536027900.0","49.7","79.14",Normal
"1536028200.0","61.2","82.78",Normal
"1536028500.0","40.2","68.42",Normal
"1536028800.0","65.0","65.42",Normal
"1536029100.0","64.0","56.02",Normal
"1536029400.0","64.0","58.88",Normal
"1536029700.0","62.0","59.04",Normal
"1536030000.0","61.0","63.2",Normal
"1536030300.0","36.0","57.4",Normal
"1536030600.0","61.0","56.8",Normal
"1536030900.0","34.8","50.96",Normal
"1536031200.0","55.0","49.56",Normal
"1536031500.0","37.1","44.78",Normal
"1536031800.0","54.0","48.38",Normal
"1536032100.0","91.8","54.54",Normal
"1536032400.0","11.0","49.78",Normal
"1536032700.0","75.0","53.78",Normal
"1536033000.0","49.0","56.16",Normal
"1536033300.0","47.0","54.76",Normal
"1536033600.0","44.0","45.2",Normal
"1536033900.0","40.0","51.0",Normal
"1536034200.0","39.0","43.8",Normal
"1536034500.0","38.0","41.6",Normal
"1536034800.0","39.0","40.0",Normal
"1536035100.0","39.0","39.0",Normal
"1536035400.0","43.0","39.6",Normal
"1536035700.0","40.0","39.8",Normal
"1536036000.0","40.0","40.2",Normal
"1536036300.0","40.0","40.4",Normal
"1536036600.0","41.0","40.8",Normal
"1536036900.0","42.0","40.6",Normal
"1536037200.0","41.0","40.8",Normal
"1536037500.0","41.0","41.0",Normal
"1536037800.0","42.0","41.4",Normal
"1536038100.0","40.0","41.2",Normal
"1536038400.0","39.0","40.6",Normal
"1536038700.0","38.0","40.0",Normal
"1536039000.0","38.0","39.4",Normal
"1536039300.0","37.0","38.4",Normal
"1536039600.0","37.0","37.8",Normal
"1536039900.0","35.0","37.0",Normal
"1536040200.0","35.0","36.4",Normal
"1536040500.0","34.0","35.6",Normal
"1536040800.0","31.0","34.4",Normal
"1536041100.0","30.0","33.0",Normal
"1536041400.0","27.0","31.4",Normal
"1536041700.0","24.0","29.2",Normal
"1536042000.0","24.0","27.2",Normal
"1536042300.0","24.2","25.84",Normal
"1536042600.0","9.5","21.74",Normal
"1536042900.0","22.1","20.76",Normal
"1536043200.0","8.5","17.66",Normal
"1536043500.0","28.9","18.64",Normal
"1536043800.0","18.0","17.4",Normal
"1536044100.0","16.2","18.74",Normal
"1536044400.0","30.6","20.44",Normal
"1536044700.0","17.0","22.14",Normal
"1536045000.0","15.0","19.36",Normal
"1536045300.0","15.0","18.76",Normal
"1536045600.0","14.0","18.32",Normal
"1536045900.0","13.0","14.8",Normal
"1536046200.0","12.0","13.8",Normal
"1536046500.0","11.0","13.0",Normal
"1536046800.0","11.0","12.2",Normal
"1536047100.0","12.0","11.8",Normal
"1536047400.0","13.0","11.8",Normal
"1536047700.0","12.0","11.8",Normal
"1536048000.0","12.0","12.0",Normal
"1536048300.0","13.0","12.4",Normal
"1536048600.0","14.0","12.8",Normal
"1536048900.0","15.0","13.2",Normal
"1536049200.0","15.0","13.8",Normal
"1536049500.0","15.0","14.4",Normal
"1536049800.0","13.0","14.4",Normal
"1536050100.0","12.0","14.0",Normal
"1536050400.0","12.0","13.4",Normal
"1536050700.0","14.0","13.2",Normal
"1536051000.0","14.0","13.0",Normal
"1536051300.0","16.0","13.6",Normal
"1536051600.0","16.0","14.4",Normal
"1536051900.0","16.0","15.2",Normal
"1536052200.0","18.0","16.0",Normal
"1536052500.0","18.0","16.8",Normal
"1536052800.0","18.0","17.2",Normal
"1536053100.0","18.0","17.6",Normal
"1536053400.0","19.0","18.2",Normal
"1536053700.0","19.0","18.4",Normal
"1536054000.0","20.0","18.8",Normal
"1536054300.0","21.0","19.4",Normal
"1536054600.0","21.0","20.0",Normal
"1536054900.0","21.0","20.4",Normal
"1536055200.0","19.0","20.4",Normal
"1536055500.0","19.0","20.2",Normal
"1536055800.0","18.0","19.6",Normal
"1536056100.0","20.0","19.4",Normal
"1536056400.0","20.0","19.2",Normal
"1536056700.0","19.0","19.2",Normal
"1536057000.0","17.0","18.8",Normal
"1536057300.0","17.0","18.6",Normal
"1536057600.0","15.0","17.6",Normal
"1536057900.0","15.0","16.6",Normal
"1536058200.0","17.0","16.2",Normal
"1536058500.0","17.0","16.2",Normal
"1536058800.0","18.0","16.4",Normal
"1536059100.0","19.0","17.2",Normal
"1536059400.0","19.0","18.0",Normal
"1536059700.0","17.0","18.0",Normal
"1536060000.0","17.0","18.0",Normal
"1536060300.0","17.0","17.8",Normal
"1536060600.0","17.0","17.4",Normal
"1536060900.0","17.0","17.0",Normal
"1536061200.0","17.0","17.0",Normal
"1536061500.0","17.0","17.0",Normal
"1536061800.0","16.0","16.8",Normal
"1536062100.0","18.0","17.0",Normal
"1536062400.0","19.0","17.4",Normal
"1536062700.0","22.0","18.4",Normal
"1536063000.0","22.0","19.4",Normal
"1536063300.0","23.0","20.8",Normal
"1536063600.0","25.0","22.2",Normal
"1536063900.0","27.0","23.8",Normal
"1536064200.0","29.0","25.2",Normal
"1536064500.0","27.0","26.2",Normal
"1536064800.0","26.0","26.8",Normal
"1536065100.0","26.0","27.0",Normal
"1536065400.0","26.0","26.8",Normal
"1536065700.0","26.0","26.2",Normal
"1536066000.0","27.0","26.2",Normal
"1536066300.0","27.0","26.4",Normal
"1536066600.0","29.0","27.0",Normal
"1536066900.0","31.0","28.0",Normal
"1536067200.0","33.0","29.4",Normal
"1536067500.0","33.0","30.6",Normal
"1536067800.0","35.0","32.2",Normal
"1536068100.0","39.0","34.2",Normal
"1536068400.0","38.0","35.6",Normal
"1536068700.0","38.0","36.6",Normal
"1536069000.0","37.0","37.4",Normal
"1536069300.0","38.0","38.0",Normal
"1536069600.0","38.0","37.8",Normal
"1536069900.0","36.0","37.4",Normal
"1536070200.0","39.0","37.6",Normal
"1536070500.0","39.0","38.0",Normal
"1536070800.0","45.0","39.4",Normal
"1536071100.0","48.0","41.4",Normal
"1536071400.0","51.0","44.4",Normal
"1536071700.0","51.0","46.8",Normal
"1536072000.0","55.0","50.0",Normal
"1536072300.0","58.0","52.6",Normal
"1536072600.0","60.0","55.0",Normal
"1536072900.0","62.0","57.2",Normal
"1536073200.0","62.0","59.4",Normal
"1536073500.0","59.0","60.2",Normal
"1536073800.0","65.0","61.6",Normal
"1536074100.0","68.0","63.2",Normal
"1536074400.0","66.0","64.0",Normal
"1536074700.0","68.0","65.2",Normal
"1536075000.0","68.0","67.0",Normal
"1536075300.0","70.0","68.0",Normal
"1536075600.0","71.0","68.6",Normal
"1536075900.0","73.0","70.0",Normal
"1536076200.0","77.0","71.8",Normal
"1536076500.0","77.0","73.6",Normal
"1536076800.0","79.0","75.4",Normal
"1536077100.0","79.0","77.0",Normal
"1536077400.0","81.0","78.6",Normal
"1536077700.0","82.0","79.6",Normal
"1536078000.0","88.0","81.8",Normal
"1536078300.0","84.0","82.8",Normal
"1536078600.0","83.0","83.6",Normal
"1536078900.0","83.0","84.0",Normal
"1536079200.0","79.0","83.4",Normal
"1536079500.0","79.0","81.6",Normal
"1536079800.0","87.0","82.2",Normal
"1536080100.0","85.0","82.6",Normal
"1536080400.0","87.0","83.4",Normal
"1536080700.0","90.0","85.6",Normal
"1536081000.0","88.0","87.4",Normal
"1536081300.0","89.0","87.8",Normal
"1536081600.0","99.0","90.6",Normal
"1536081900.0","99.0","93.0",Normal
"1536082200.0","100.0","95.0",Normal
"1536082500.0","107.0","98.8",Normal
"1536082800.0","109.0","102.8",Normal
"1536083100.0","113.0","105.6",Normal
"1536083400.0","112.0","108.2",Normal
"1536083700.0","110.0","110.2",Normal
"1536084000.0","117.0","112.2",Normal
"1536084300.0","117.0","113.8",Normal
"1536084600.0","126.0","116.4",Normal
"1536084900.0","126.0","119.2",Normal
"1536085200.0","130.0","123.2",Normal
"1536085500.0","135.0","126.8",Normal
"1536085800.0","138.0","131.0",Normal
"1536086100.0","137.0","133.2",Normal
"1536086400.0","140.0","136.0",Normal
"1536086700.0","143.0","138.6",Normal
"1536087000.0","141.0","139.8",Normal
"1536087300.0","142.0","140.6",Normal
"1536087600.0","147.0","142.6",Normal
"1536087900.0","138.0","142.2",Normal
"1536088200.0","142.0","142.0",Normal
"1536088500.0","144.0","142.6",Normal
"1536088800.0","137.0","141.6",Normal
"1536089100.0","141.0","140.4",Normal
"1536089400.0","141.0","141.0",Normal
"1536089700.0","143.0","141.2",Normal
"1536090000.0","143.0","141.0",Normal
"1536090300.0","133.0","140.2",Normal
"1536090600.0","135.0","139.0",Normal
"1536090900.0","140.0","138.8",Normal
"1536091200.0","143.0","138.8",Normal
"1536091500.0","146.0","139.4",Normal
"1536091800.0","150.0","142.8",Normal
"1536092100.0","154.0","146.6",Normal
"1536092400.0","148.0","148.2",Normal
"1536092700.0","146.0","148.8",Normal
"1536093000.0","139.0","147.4",Normal
"1536093300.0","140.0","145.4",Normal
"1536093600.0","142.0","143.0",Normal
"1536093900.0","139.0","141.2",Normal
"1536094200.0","141.0","140.2",Normal
"1536094500.0","143.0","141.0",Normal
"1536094800.0","143.0","141.6",Normal
"1536095100.0","147.0","142.6",Normal
"1536095400.0","147.0","144.2",Normal
"1536095700.0","149.0","145.8",Normal
"1536096000.0","145.0","146.2",Normal
"1536096300.0","149.0","147.4",Normal
"1536096600.0","154.0","148.8",Normal
"1536096900.0","149.0","149.2",Normal
"1536097200.0","137.0","146.8",Normal
"1536097500.0","141.0","146.0",Normal
"1536097800.0","141.0","144.4",Normal
"1536098100.0","137.0","141.0",Normal
"1536098400.0","130.0","137.2",Normal
"1536098700.0","136.0","137.0",Normal
"1536099000.0","142.0","137.2",Normal
"1536099300.0","148.0","138.6",Normal
"1536099600.0","152.0","141.6",Normal
"1536099900.0","160.0","147.6",Normal
"1536100200.0","155.0","151.4",Normal
"1536100500.0","152.0","153.4",Normal
"1536100800.0","143.0","152.4",Normal
"1536101100.0","142.0","150.4",Normal
"1536101400.0","141.0","146.6",Normal
"1536101700.0","143.0","144.2",Normal
"1536102000.0","140.0","141.8",Normal
"1536102300.0","143.0","141.8",Normal
"1536102600.0","142.0","141.8",Normal
"1536102900.0","143.0","142.2",Normal
"1536103200.0","144.0","142.4",Normal
"1536103500.0","149.0","144.2",Normal
"1536103800.0","140.0","143.6",Normal
"1536104100.0","131.0","141.4",Normal
"1536104400.0","132.0","139.2",Normal
"1536104700.0","140.0","138.4",Normal
"1536105000.0","137.0","136.0",Normal
"1536105300.0","129.0","133.8",Normal
"1536105600.0","124.0","132.4",Normal
"1536105900.0","129.0","131.8",Normal
"1536106200.0","121.0","128.0",Normal
"1536106500.0","121.0","124.8",Normal
"1536106800.0","122.0","123.4",Normal
"1536107100.0","127.0","124.0",Normal
"1536107400.0","125.0","123.2",Normal
"1536107700.0","128.0","124.6",Normal
"1536108000.0","127.0","125.8",Normal
"1536108300.0","123.0","126.0",Normal
"1536108600.0","119.0","124.4",Normal
"1536108900.0","116.0","122.6",Normal
"1536109200.0","112.0","119.4",Normal
"1536109500.0","109.0","115.8",Normal
"1536109800.0","101.0","111.4",Normal
"1536110100.0","103.0","108.2",Normal
"1536110400.0","103.0","105.6",Normal
"1536110700.0","99.0","103.0",Normal
"1536111000.0","92.0","99.6",Normal
"1536111300.0","87.0","96.8",Normal
"1536111600.0","87.0","93.6",Normal
"1536111900.0","85.0","90.0",Normal
"1536112200.0","77.0","85.6",Normal
"1536112500.0","78.0","82.8",Normal
"1536112800.0","79.0","81.2",Normal
"1536113100.0","78.0","79.4",Normal
"1536113400.0","74.0","77.2",Normal
"1536113700.0","75.0","76.8",Normal
"1536114000.0","67.0","74.6",Normal
"1536114300.0","56.0","70.0",Normal
"1536114600.0","54.0","65.2",Normal
"1536114900.0","53.0","61.0",Normal
"1536115200.0","51.0","56.2",Normal
"1536115500.0","54.0","53.6",Normal
"1536115800.0","54.0","53.2",Normal
"1536116100.0","54.0","53.2",Normal
"1536116400.0","56.0","53.8",Normal
"1536116700.0","56.0","54.8",Normal
"1536117000.0","57.0","55.4",Normal
"1536117300.0","56.0","55.8",Normal
"1536117600.0","59.0","56.8",Normal
"1536117900.0","58.0","57.2",Normal
"1536118200.0","57.0","57.4",Normal
"1536118500.0","55.0","57.0",Normal
"1536118800.0","54.0","56.6",Normal
"1536119100.0","56.0","56.0",Normal
"1536119400.0","53.0","55.0",Normal
"1536119700.0","54.0","54.4",Normal
"1536120000.0","53.0","54.0",Normal
"1536120300.0","54.0","54.0",Normal
"1536120600.0","55.0","53.8",Normal
"1536120900.0","57.0","54.6",Normal
"1536121200.0","57.0","55.2",Normal
"1536121500.0","57.0","56.0",Normal
"1536121800.0","51.0","55.4",Normal
"1536122100.0","52.0","54.8",Normal
"1536122400.0","53.0","54.0",Normal
"1536122700.0","50.0","52.6",Normal
"1536123000.0","49.0","51.0",Normal
"1536123300.0","49.0","50.6",Normal
"1536123600.0","47.0","49.6",Normal
"1536123900.0","45.0","48.0",Normal
"1536124200.0","44.0","46.8",Normal
"1536124500.0","43.0","45.6",Normal
"1536124800.0","41.0","44.0",Normal
"1536125100.0","39.0","42.4",Normal
"1536125400.0","34.0","40.2",Normal
"1536125700.0","33.0","38.0",Normal
"1536126000.0","33.0","36.0",Normal
"1536126300.0","31.0","34.0",Normal
"1536126600.0","28.0","31.8",Normal
"1536126900.0","27.0","30.4",Normal
"1536127200.0","26.0","29.0",Normal
"1536127500.0","25.0","27.4",Normal
"1536127800.0","26.0","26.4",Normal
"1536128100.0","26.0","26.0",Normal
"1536128400.0","24.0","25.4",Normal
"1536128700.0","22.0","24.6",Normal
"1536129000.0","22.0","24.0",Normal
"1536129300.0","20.0","22.8",Normal
"1536129600.0","19.0","21.4",Normal
"1536129900.0","20.0","20.6",Normal
"1536130200.0","22.8","20.76",Normal
"1536130500.0","10.0","18.36",Normal
"1536130800.0","29.4","20.24",Normal
"1536131100.0","18.9","20.22",Normal
"1536131400.0","18.0","19.82",Normal
"1536131700.0","19.8","19.22",Normal
"1536132000.0","22.0","21.62",Normal
"1536132300.0","16.0","18.94",Normal
"1536132600.0","5.4","16.24",Normal
"1536132900.0","17.0","16.04",Normal
"1536133200.0","18.0","15.68",Normal
"1536133500.0","19.0","15.08",Normal
"1536133800.0","19.0","15.68",Normal
"1536134100.0","19.0","18.4",Normal
"1536134400.0","17.0","18.4",Normal
"1536134700.0","17.0","18.2",Normal
"1536135000.0","17.0","17.8",Normal
"1536135300.0","17.0","17.4",AnomalyType1
"1536135600.0","18.0","17.2",Normal
"1536135900.0","17.0","17.2",AnomalyType1
"1536136200.0","17.0","17.2",AnomalyType1
"1536136500.0","18.0","17.4",Normal
"1536136800.0","18.0","17.6",Normal
"1536137100.0","17.0","17.4",AnomalyType1
"1536137400.0","17.0","17.4",AnomalyType1
"1536137700.0","18.0","17.6",Normal
"1536138000.0","17.0","17.4",Normal
"1536138300.0","18.0","17.4",Normal
"1536138600.0","20.0","18.0",Normal
"1536138900.0","21.0","18.8",Normal
"1536139200.0","21.0","19.4",Normal
"1536139500.0","20.0","20.0",Normal
"1536139800.0","19.0","20.2",Normal
"1536140100.0","19.0","20.0",Normal
"1536140400.0","20.0","19.8",Normal
"1536140700.0","17.6","19.12",Normal
"1536141000.0","33.0","21.72",Normal
"1536141300.0","14.4","20.8",Normal
"1536141600.0","16.1","20.22",Normal
"1536141900.0","32.2","22.66",Normal
"1536142200.0","18.9","22.92",Normal
"1536142500.0","29.4","22.2",Normal
"1536142800.0","33.6","26.04",Normal
"1536143100.0","29.4","28.7",Normal
"1536143400.0","37.4","29.74",Normal
"1536143700.0","13.2","28.6",Normal
"1536144000.0","37.4","30.2",Normal
"1536144300.0","22.0","27.88",Normal
"1536144600.0","14.0","24.8",Normal
"1536144900.0","3.8","18.08",Normal
"1536145200.0","20.0","19.44",Normal
"1536145500.0","21.0","16.16",Normal
"1536145800.0","21.0","15.96",Normal
"1536146100.0","20.0","17.16",Normal
"1536146400.0","20.0","20.4",Normal
"1536146700.0","20.0","20.4",Normal
"1536147000.0","18.0","19.8",Normal
"1536147300.0","18.0","19.2",Normal
"1536147600.0","18.0","18.8",Normal
"1536147900.0","19.0","18.6",Normal
"1536148200.0","19.0","18.4",Normal
"1536148500.0","19.0","18.6",Normal
"1536148800.0","20.0","19.0",Normal
"1536149100.0","19.0","19.2",Normal
"1536149400.0","20.0","19.4",Normal
"1536149700.0","20.0","19.6",Normal
"1536150000.0","21.0","20.0",Normal
"1536150300.0","20.0","20.0",Normal
"1536150600.0","23.0","20.8",Normal
"1536150900.0","26.0","22.0",Normal
"1536151200.0","27.0","23.4",Normal
"1536151500.0","30.0","25.2",Normal
"1536151800.0","30.0","27.2",Normal
"1536152100.0","30.0","28.6",Normal
"1536152400.0","33.0","30.0",Normal
"1536152700.0","33.0","31.2",Normal
"1536153000.0","35.0","32.2",Normal
"1536153300.0","37.0","33.6",Normal
"1536153600.0","40.0","35.6",Normal
"1536153900.0","40.0","37.0",Normal
"1536154200.0","41.0","38.6",Normal
"1536154500.0","40.0","39.6",Normal
"1536154800.0","42.0","40.6",Normal
"1536155100.0","42.0","41.0",Normal
"1536155400.0","44.0","41.8",Normal
"1536155700.0","43.0","42.2",Normal
"1536156000.0","42.0","42.6",Normal
"1536156300.0","43.0","42.8",Normal
"1536156600.0","46.0","43.6",Normal
"1536156900.0","46.0","44.0",Normal
"1536157200.0","47.0","44.8",Normal
"1536157500.0","48.0","46.0",Normal
"1536157800.0","46.0","46.6",Normal
"1536158100.0","49.0","47.2",Normal
"1536158400.0","51.0","48.2",Normal
"1536158700.0","51.0","49.0",Normal
"1536159000.0","54.0","50.2",Normal
"1536159300.0","54.0","51.8",Normal
"1536159600.0","57.0","53.4",Normal
"1536159900.0","58.0","54.8",Normal
"1536160200.0","58.0","56.2",Normal
"1536160500.0","59.0","57.2",Normal
"1536160800.0","62.0","58.8",Normal
"1536161100.0","63.0","60.0",Normal
"1536161400.0","61.0","60.6",Normal
"1536161700.0","60.0","61.0",Normal
"1536162000.0","60.0","61.2",Normal
"1536162300.0","67.0","62.2",Normal
"1536162600.0","67.0","63.0",Normal
"1536162900.0","66.0","64.0",Normal
"1536163200.0","68.0","65.6",Normal
"1536163500.0","71.0","67.8",Normal
"1536163800.0","74.0","69.2",Normal
"1536164100.0","78.0","71.4",Normal
"1536164400.0","75.0","73.2",Normal
"1536164700.0","78.0","75.2",Normal
"1536165000.0","81.0","77.2",Normal
"1536165300.0","84.0","79.2",Normal
"1536165600.0","84.0","80.4",Normal
"1536165900.0","83.0","82.0",Normal
"1536166200.0","82.0","82.8",Normal
"1536166500.0","89.0","84.4",Normal
"1536166800.0","88.0","85.2",Normal
"1536167100.0","92.0","86.8",Normal
