"_time",logons
"2018-09-01T01:10:00.000-0700",13
"2018-09-01T01:15:00.000-0700",14
"2018-09-01T01:20:00.000-0700",11
"2018-09-01T01:25:00.000-0700",11
"2018-09-01T01:30:00.000-0700",10
"2018-09-01T01:35:00.000-0700","3.5999999999999996"
"2018-09-01T01:40:00.000-0700","1.7999999999999998"
"2018-09-01T01:45:00.000-0700","1.7999999999999998"
"2018-09-01T01:50:00.000-0700","9.6"
"2018-09-01T01:55:00.000-0700","14.4"
"2018-09-01T02:00:00.000-0700","10.4"
"2018-09-01T02:05:00.000-0700","6.4"
"2018-09-01T02:10:00.000-0700",8
"2018-09-01T02:15:00.000-0700","8.8"
"2018-09-01T02:20:00.000-0700",8
"2018-09-01T02:25:00.000-0700",8
"2018-09-01T02:30:00.000-0700",8
"2018-09-01T02:35:00.000-0700",9
"2018-09-01T02:40:00.000-0700",9
"2018-09-01T02:45:00.000-0700",11
"2018-09-01T02:50:00.000-0700",12
"2018-09-01T02:55:00.000-0700",12
"2018-09-01T03:00:00.000-0700",12
"2018-09-01T03:05:00.000-0700",13
"2018-09-01T03:10:00.000-0700",12
"2018-09-01T03:15:00.000-0700",13
"2018-09-01T03:20:00.000-0700",14
"2018-09-01T03:25:00.000-0700",13
"2018-09-01T03:30:00.000-0700",14
"2018-09-01T03:35:00.000-0700",15
"2018-09-01T03:40:00.000-0700",15
"2018-09-01T03:45:00.000-0700","13.5"
"2018-09-01T03:50:00.000-0700","13.5"
"2018-09-01T03:55:00.000-0700",3
"2018-09-01T04:00:00.000-0700",24
"2018-09-01T04:05:00.000-0700",21
"2018-09-01T04:10:00.000-0700",15
"2018-09-01T04:15:00.000-0700",6
"2018-09-01T04:20:00.000-0700",18
"2018-09-01T04:25:00.000-0700",15
"2018-09-01T04:30:00.000-0700",14
"2018-09-01T04:35:00.000-0700",14
"2018-09-01T04:40:00.000-0700",14
"2018-09-01T04:45:00.000-0700",14
"2018-09-01T04:50:00.000-0700",14
"2018-09-01T04:55:00.000-0700",15
"2018-09-01T05:00:00.000-0700",16
"2018-09-01T05:05:00.000-0700",16
"2018-09-01T05:10:00.000-0700",18
"2018-09-01T05:15:00.000-0700",17
"2018-09-01T05:20:00.000-0700",18
"2018-09-01T05:25:00.000-0700",18
"2018-09-01T05:30:00.000-0700",19
"2018-09-01T05:35:00.000-0700",19
"2018-09-01T05:40:00.000-0700",20
"2018-09-01T05:45:00.000-0700",20
"2018-09-01T05:50:00.000-0700",20
"2018-09-01T05:55:00.000-0700",20
"2018-09-01T06:00:00.000-0700",20
"2018-09-01T06:05:00.000-0700",20
"2018-09-01T06:10:00.000-0700",21
"2018-09-01T06:15:00.000-0700",21
"2018-09-01T06:20:00.000-0700",21
"2018-09-01T06:25:00.000-0700",21
"2018-09-01T06:30:00.000-0700",21
"2018-09-01T06:35:00.000-0700",22
"2018-09-01T06:40:00.000-0700",22
"2018-09-01T06:45:00.000-0700",22
"2018-09-01T06:50:00.000-0700",22
"2018-09-01T06:55:00.000-0700",21
"2018-09-01T07:00:00.000-0700","6.6"
"2018-09-01T07:05:00.000-0700",22
"2018-09-01T07:10:00.000-0700","24.2"
"2018-09-01T07:15:00.000-0700",23
"2018-09-01T07:20:00.000-0700","13.8"
"2018-09-01T07:25:00.000-0700","16.1"
"2018-09-01T07:30:00.000-0700","6.6"
"2018-09-01T07:35:00.000-0700","17.6"
"2018-09-01T07:40:00.000-0700","4.800000000000001"
"2018-09-01T07:45:00.000-0700",25
"2018-09-01T07:50:00.000-0700","15.6"
"2018-09-01T07:55:00.000-0700",26
"2018-09-01T08:00:00.000-0700","45.9"
"2018-09-01T08:05:00.000-0700","50.4"
"2018-09-01T08:10:00.000-0700","50.4"
"2018-09-01T08:15:00.000-0700","33.6"
"2018-09-01T08:20:00.000-0700","29.7"
"2018-09-01T08:25:00.000-0700","39.2"
"2018-09-01T08:30:00.000-0700",28
"2018-09-01T08:35:00.000-0700",29
"2018-09-01T08:40:00.000-0700",30
"2018-09-01T08:45:00.000-0700",29
"2018-09-01T08:50:00.000-0700",29
"2018-09-01T08:55:00.000-0700",31
"2018-09-01T09:00:00.000-0700",30
"2018-09-01T09:05:00.000-0700",34
"2018-09-01T09:10:00.000-0700",37
"2018-09-01T09:15:00.000-0700",38
"2018-09-01T09:20:00.000-0700",41
"2018-09-01T09:25:00.000-0700",44
"2018-09-01T09:30:00.000-0700",46
"2018-09-01T09:35:00.000-0700",46
"2018-09-01T09:40:00.000-0700",46
"2018-09-01T09:45:00.000-0700",46
"2018-09-01T09:50:00.000-0700",45
"2018-09-01T09:55:00.000-0700",47
"2018-09-01T10:00:00.000-0700",49
"2018-09-01T10:05:00.000-0700",54
"2018-09-01T10:10:00.000-0700",51
"2018-09-01T10:15:00.000-0700",53
"2018-09-01T10:20:00.000-0700",52
"2018-09-01T10:25:00.000-0700",52
"2018-09-01T10:30:00.000-0700",52
"2018-09-01T10:35:00.000-0700",52
"2018-09-01T10:40:00.000-0700",53
"2018-09-01T10:45:00.000-0700",56
"2018-09-01T10:50:00.000-0700",53
"2018-09-01T10:55:00.000-0700",53
"2018-09-01T11:00:00.000-0700",55
"2018-09-01T11:05:00.000-0700",54
"2018-09-01T11:10:00.000-0700",50
"2018-09-01T11:15:00.000-0700",46
"2018-09-01T11:20:00.000-0700",46
"2018-09-01T11:25:00.000-0700",47
"2018-09-01T11:30:00.000-0700",47
"2018-09-01T11:35:00.000-0700",49
"2018-09-01T11:40:00.000-0700",49
"2018-09-01T11:45:00.000-0700",49
"2018-09-01T11:50:00.000-0700",47
"2018-09-01T11:55:00.000-0700",49
"2018-09-01T12:00:00.000-0700",53
"2018-09-01T12:05:00.000-0700",53
"2018-09-01T12:10:00.000-0700",57
"2018-09-01T12:15:00.000-0700",60
"2018-09-01T12:20:00.000-0700",59
"2018-09-01T12:25:00.000-0700",59
"2018-09-01T12:30:00.000-0700",60
"2018-09-01T12:35:00.000-0700",60
"2018-09-01T12:40:00.000-0700",57
"2018-09-01T12:45:00.000-0700",57
"2018-09-01T12:50:00.000-0700",57
"2018-09-01T12:55:00.000-0700",58
"2018-09-01T13:00:00.000-0700",57
"2018-09-01T13:05:00.000-0700",60
"2018-09-01T13:10:00.000-0700",60
"2018-09-01T13:15:00.000-0700",64
"2018-09-01T13:20:00.000-0700",62
"2018-09-01T13:25:00.000-0700",67
"2018-09-01T13:30:00.000-0700",67
"2018-09-01T13:35:00.000-0700",66
"2018-09-01T13:40:00.000-0700",67
"2018-09-01T13:45:00.000-0700",62
"2018-09-01T13:50:00.000-0700",62
"2018-09-01T13:55:00.000-0700",60
"2018-09-01T14:00:00.000-0700",57
"2018-09-01T14:05:00.000-0700",60
"2018-09-01T14:10:00.000-0700",61
"2018-09-01T14:15:00.000-0700",61
"2018-09-01T14:20:00.000-0700",61
"2018-09-01T14:25:00.000-0700",63
"2018-09-01T14:30:00.000-0700",64
"2018-09-01T14:35:00.000-0700",63
"2018-09-01T14:40:00.000-0700",66
"2018-09-01T14:45:00.000-0700",68
"2018-09-01T14:50:00.000-0700",52
"2018-09-01T14:55:00.000-0700",66
"2018-09-01T15:00:00.000-0700","56.7"
"2018-09-01T15:05:00.000-0700","110.5"
"2018-09-01T15:10:00.000-0700",96
"2018-09-01T15:15:00.000-0700","44.8"
"2018-09-01T15:20:00.000-0700","59.4"
"2018-09-01T15:25:00.000-0700","93.8"
"2018-09-01T15:30:00.000-0700","82.8"
"2018-09-01T15:35:00.000-0700",71
"2018-09-01T15:40:00.000-0700",75
"2018-09-01T15:45:00.000-0700",78
"2018-09-01T15:50:00.000-0700",76
"2018-09-01T15:55:00.000-0700",75
"2018-09-01T16:00:00.000-0700",74
"2018-09-01T16:05:00.000-0700",73
"2018-09-01T16:10:00.000-0700",70
"2018-09-01T16:15:00.000-0700",69
"2018-09-01T16:20:00.000-0700",68
"2018-09-01T16:25:00.000-0700",70
"2018-09-01T16:30:00.000-0700",67
"2018-09-01T16:35:00.000-0700",68
"2018-09-01T16:40:00.000-0700",66
"2018-09-01T16:45:00.000-0700",68
"2018-09-01T16:50:00.000-0700",68
"2018-09-01T16:55:00.000-0700",66
"2018-09-01T17:00:00.000-0700",66
"2018-09-01T17:05:00.000-0700",63
"2018-09-01T17:10:00.000-0700",64
"2018-09-01T17:15:00.000-0700",63
"2018-09-01T17:20:00.000-0700",62
"2018-09-01T17:25:00.000-0700",59
"2018-09-01T17:30:00.000-0700",58
"2018-09-01T17:35:00.000-0700","45.6"
"2018-09-01T17:40:00.000-0700","69.6"
"2018-09-01T17:45:00.000-0700",58
"2018-09-01T17:50:00.000-0700","81.2"
"2018-09-01T17:55:00.000-0700",96
"2018-09-01T18:00:00.000-0700","17.700000000000003"
"2018-09-01T18:05:00.000-0700",102
"2018-09-01T18:10:00.000-0700",57
"2018-09-01T18:15:00.000-0700","17.1"
"2018-09-01T18:20:00.000-0700",57
"2018-09-01T18:25:00.000-0700",58
"2018-09-01T18:30:00.000-0700",55
"2018-09-01T18:35:00.000-0700",54
"2018-09-01T18:40:00.000-0700",50
"2018-09-01T18:45:00.000-0700",50
"2018-09-01T18:50:00.000-0700",51
"2018-09-01T18:55:00.000-0700",47
"2018-09-01T19:00:00.000-0700",47
"2018-09-01T19:05:00.000-0700",45
"2018-09-01T19:10:00.000-0700",44
"2018-09-01T19:15:00.000-0700",42
"2018-09-01T19:20:00.000-0700",41
"2018-09-01T19:25:00.000-0700",39
"2018-09-01T19:30:00.000-0700",37
"2018-09-01T19:35:00.000-0700",37
"2018-09-01T19:40:00.000-0700",35
"2018-09-01T19:45:00.000-0700",34
"2018-09-01T19:50:00.000-0700",32
"2018-09-01T19:55:00.000-0700",33
"2018-09-01T20:00:00.000-0700",32
"2018-09-01T20:05:00.000-0700",32
"2018-09-01T20:10:00.000-0700",30
"2018-09-01T20:15:00.000-0700",29
"2018-09-01T20:20:00.000-0700",28
"2018-09-01T20:25:00.000-0700",28
"2018-09-01T20:30:00.000-0700",27
"2018-09-01T20:35:00.000-0700",25
"2018-09-01T20:40:00.000-0700",24
"2018-09-01T20:45:00.000-0700",23
"2018-09-01T20:50:00.000-0700",23
"2018-09-01T20:55:00.000-0700",22
"2018-09-01T21:00:00.000-0700",23
"2018-09-01T21:05:00.000-0700",23
"2018-09-01T21:10:00.000-0700",22
"2018-09-01T21:15:00.000-0700",22
"2018-09-01T21:20:00.000-0700",21
"2018-09-01T21:25:00.000-0700",22
"2018-09-01T21:30:00.000-0700",21
"2018-09-01T21:35:00.000-0700",21
"2018-09-01T21:40:00.000-0700",30
"2018-09-01T21:45:00.000-0700",12
"2018-09-01T21:50:00.000-0700",4
"2018-09-01T21:55:00.000-0700",24
"2018-09-01T22:00:00.000-0700","18.9"
"2018-09-01T22:05:00.000-0700",21
"2018-09-01T22:10:00.000-0700",36
"2018-09-01T22:15:00.000-0700",22
"2018-09-01T22:20:00.000-0700","25.2"
"2018-09-01T22:25:00.000-0700",21
"2018-09-01T22:30:00.000-0700",20
"2018-09-01T22:35:00.000-0700",20
"2018-09-01T22:40:00.000-0700",19
"2018-09-01T22:45:00.000-0700","24.7"
"2018-09-01T22:50:00.000-0700","30.6"
"2018-09-01T22:55:00.000-0700","27.2"
"2018-09-01T23:00:00.000-0700",17
"2018-09-01T23:05:00.000-0700",8
"2018-09-01T23:10:00.000-0700",12
"2018-09-01T23:15:00.000-0700","11.2"
"2018-09-01T23:20:00.000-0700","11.2"
"2018-09-01T23:25:00.000-0700",16
"2018-09-01T23:30:00.000-0700",16
"2018-09-01T23:35:00.000-0700",15
"2018-09-01T23:40:00.000-0700",15
"2018-09-01T23:45:00.000-0700",15
"2018-09-01T23:50:00.000-0700",14
"2018-09-01T23:55:00.000-0700",15
"2018-09-02T00:00:00.000-0700",14
"2018-09-02T00:05:00.000-0700",13
"2018-09-02T00:10:00.000-0700",13
"2018-09-02T00:15:00.000-0700",12
"2018-09-02T00:20:00.000-0700",10
"2018-09-02T00:25:00.000-0700",10
"2018-09-02T00:30:00.000-0700",10
"2018-09-02T00:35:00.000-0700",10
"2018-09-02T00:40:00.000-0700",12
"2018-09-02T00:45:00.000-0700",12
"2018-09-02T00:50:00.000-0700",12
"2018-09-02T00:55:00.000-0700",12
"2018-09-02T01:00:00.000-0700",12
"2018-09-02T01:05:00.000-0700",12
"2018-09-02T01:10:00.000-0700","21.6"
"2018-09-02T01:15:00.000-0700","13.2"
"2018-09-02T01:20:00.000-0700",10
"2018-09-02T01:25:00.000-0700",10
"2018-09-02T01:30:00.000-0700",3
"2018-09-02T01:35:00.000-0700","4.4"
"2018-09-02T01:40:00.000-0700",11
"2018-09-02T01:45:00.000-0700","7.8"
"2018-09-02T01:50:00.000-0700","22.4"
"2018-09-02T01:55:00.000-0700",14
"2018-09-02T02:00:00.000-0700",14
"2018-09-02T02:05:00.000-0700",16
"2018-09-02T02:10:00.000-0700",16
"2018-09-02T02:15:00.000-0700",16
"2018-09-02T02:20:00.000-0700",16
"2018-09-02T02:25:00.000-0700",16
"2018-09-02T02:30:00.000-0700",15
"2018-09-02T02:35:00.000-0700",15
"2018-09-02T02:40:00.000-0700",15
"2018-09-02T02:45:00.000-0700",15
"2018-09-02T02:50:00.000-0700",15
"2018-09-02T02:55:00.000-0700",15
"2018-09-02T03:00:00.000-0700",15
"2018-09-02T03:05:00.000-0700",17
"2018-09-02T03:10:00.000-0700",16
"2018-09-02T03:15:00.000-0700",17
"2018-09-02T03:20:00.000-0700",17
"2018-09-02T03:25:00.000-0700",17
"2018-09-02T03:30:00.000-0700",17
"2018-09-02T03:35:00.000-0700",16
"2018-09-02T03:40:00.000-0700",16
"2018-09-02T03:45:00.000-0700",18
"2018-09-02T03:50:00.000-0700",16
"2018-09-02T03:55:00.000-0700",16
"2018-09-02T04:00:00.000-0700",16
"2018-09-02T04:05:00.000-0700",15
"2018-09-02T04:10:00.000-0700",15
"2018-09-02T04:15:00.000-0700",15
"2018-09-02T04:20:00.000-0700",15
"2018-09-02T04:25:00.000-0700",14
"2018-09-02T04:30:00.000-0700",7
"2018-09-02T04:35:00.000-0700","20.8"
"2018-09-02T04:40:00.000-0700","9.1"
"2018-09-02T04:45:00.000-0700","19.6"
"2018-09-02T04:50:00.000-0700","2.5999999999999996"
"2018-09-02T04:55:00.000-0700","19.5"
"2018-09-02T05:00:00.000-0700",13
"2018-09-02T05:05:00.000-0700","6.5"
"2018-09-02T05:10:00.000-0700",21
"2018-09-02T05:15:00.000-0700",21
"2018-09-02T05:20:00.000-0700",15
"2018-09-02T05:25:00.000-0700",16
"2018-09-02T05:30:00.000-0700",16
"2018-09-02T05:35:00.000-0700",18
"2018-09-02T05:40:00.000-0700",17
"2018-09-02T05:45:00.000-0700",18
"2018-09-02T05:50:00.000-0700",20
"2018-09-02T05:55:00.000-0700",19
"2018-09-02T06:00:00.000-0700",21
"2018-09-02T06:05:00.000-0700",22
"2018-09-02T06:10:00.000-0700",21
"2018-09-02T06:15:00.000-0700",20
"2018-09-02T06:20:00.000-0700",21
"2018-09-02T06:25:00.000-0700",21
"2018-09-02T06:30:00.000-0700",21
"2018-09-02T06:35:00.000-0700",22
"2018-09-02T06:40:00.000-0700","30.8"
"2018-09-02T06:45:00.000-0700","36.8"
"2018-09-02T06:50:00.000-0700","32.2"
"2018-09-02T06:55:00.000-0700",23
"2018-09-02T07:00:00.000-0700",22
"2018-09-02T07:05:00.000-0700","9.2"
"2018-09-02T07:10:00.000-0700","28.8"
"2018-09-02T07:15:00.000-0700",25
"2018-09-02T07:20:00.000-0700","21.6"
"2018-09-02T07:25:00.000-0700","44.8"
"2018-09-02T07:30:00.000-0700","33.6"
"2018-09-02T07:35:00.000-0700","48.6"
"2018-09-02T07:40:00.000-0700",29
"2018-09-02T07:45:00.000-0700",27
"2018-09-02T07:50:00.000-0700",27
"2018-09-02T07:55:00.000-0700",29
"2018-09-02T08:00:00.000-0700",32
"2018-09-02T08:05:00.000-0700",31
"2018-09-02T08:10:00.000-0700",34
"2018-09-02T08:15:00.000-0700",36
"2018-09-02T08:20:00.000-0700",37
"2018-09-02T08:25:00.000-0700",37
"2018-09-02T08:30:00.000-0700",36
"2018-09-02T08:35:00.000-0700",37
"2018-09-02T08:40:00.000-0700",36
"2018-09-02T08:45:00.000-0700",37
"2018-09-02T08:50:00.000-0700",34
"2018-09-02T08:55:00.000-0700",32
"2018-09-02T09:00:00.000-0700",36
"2018-09-02T09:05:00.000-0700",37
"2018-09-02T09:10:00.000-0700",38
"2018-09-02T09:15:00.000-0700",39
"2018-09-02T09:20:00.000-0700",40
"2018-09-02T09:25:00.000-0700",43
"2018-09-02T09:30:00.000-0700",46
"2018-09-02T09:35:00.000-0700",47
"2018-09-02T09:40:00.000-0700",47
"2018-09-02T09:45:00.000-0700",48
"2018-09-02T09:50:00.000-0700",50
"2018-09-02T09:55:00.000-0700",49
"2018-09-02T10:00:00.000-0700",47
"2018-09-02T10:05:00.000-0700",48
"2018-09-02T10:10:00.000-0700",49
"2018-09-02T10:15:00.000-0700",52
"2018-09-02T10:20:00.000-0700",53
"2018-09-02T10:25:00.000-0700",54
"2018-09-02T10:30:00.000-0700",54
"2018-09-02T10:35:00.000-0700",60
"2018-09-02T10:40:00.000-0700",61
"2018-09-02T10:45:00.000-0700",59
"2018-09-02T10:50:00.000-0700",60
"2018-09-02T10:55:00.000-0700",58
"2018-09-02T11:00:00.000-0700",58
"2018-09-02T11:05:00.000-0700",57
"2018-09-02T11:10:00.000-0700",58
"2018-09-02T11:15:00.000-0700",57
"2018-09-02T11:20:00.000-0700",57
"2018-09-02T11:25:00.000-0700",57
"2018-09-02T11:30:00.000-0700",54
"2018-09-02T11:35:00.000-0700",55
"2018-09-02T11:40:00.000-0700",57
"2018-09-02T11:45:00.000-0700",56
"2018-09-02T11:50:00.000-0700",59
"2018-09-02T11:55:00.000-0700",61
"2018-09-02T12:00:00.000-0700",60
"2018-09-02T12:05:00.000-0700",62
"2018-09-02T12:10:00.000-0700",64
"2018-09-02T12:15:00.000-0700",62
"2018-09-02T12:20:00.000-0700",58
"2018-09-02T12:25:00.000-0700",58
"2018-09-02T12:30:00.000-0700",55
"2018-09-02T12:35:00.000-0700",56
"2018-09-02T12:40:00.000-0700",58
"2018-09-02T12:45:00.000-0700",59
"2018-09-02T12:50:00.000-0700",60
"2018-09-02T12:55:00.000-0700",60
"2018-09-02T13:00:00.000-0700",61
"2018-09-02T13:05:00.000-0700",61
"2018-09-02T13:10:00.000-0700",65
"2018-09-02T13:15:00.000-0700",69
"2018-09-02T13:20:00.000-0700",67
"2018-09-02T13:25:00.000-0700",63
"2018-09-02T13:30:00.000-0700",67
"2018-09-02T13:35:00.000-0700",63
"2018-09-02T13:40:00.000-0700",63
"2018-09-02T13:45:00.000-0700",64
"2018-09-02T13:50:00.000-0700",60
"2018-09-02T13:55:00.000-0700",60
"2018-09-02T14:00:00.000-0700",63
"2018-09-02T14:05:00.000-0700",63
"2018-09-02T14:10:00.000-0700",65
"2018-09-02T14:15:00.000-0700",68
"2018-09-02T14:20:00.000-0700",69
"2018-09-02T14:25:00.000-0700",70
"2018-09-02T14:30:00.000-0700",71
"2018-09-02T14:35:00.000-0700",69
"2018-09-02T14:40:00.000-0700",68
"2018-09-02T14:45:00.000-0700",64
"2018-09-02T14:50:00.000-0700",63
"2018-09-02T14:55:00.000-0700",62
"2018-09-02T15:00:00.000-0700",60
"2018-09-02T15:05:00.000-0700",60
"2018-09-02T15:10:00.000-0700",62
"2018-09-02T15:15:00.000-0700",62
"2018-09-02T15:20:00.000-0700",62
"2018-09-02T15:25:00.000-0700",60
"2018-09-02T15:30:00.000-0700",60
"2018-09-02T15:35:00.000-0700",61
"2018-09-02T15:40:00.000-0700",61
"2018-09-02T15:45:00.000-0700",59
"2018-09-02T15:50:00.000-0700",60
"2018-09-02T15:55:00.000-0700",57
"2018-09-02T16:00:00.000-0700",56
"2018-09-02T16:05:00.000-0700",55
"2018-09-02T16:10:00.000-0700",53
"2018-09-02T16:15:00.000-0700",55
"2018-09-02T16:20:00.000-0700",58
"2018-09-02T16:25:00.000-0700",58
"2018-09-02T16:30:00.000-0700",62
"2018-09-02T16:35:00.000-0700",61
"2018-09-02T16:40:00.000-0700",60
"2018-09-02T16:45:00.000-0700",57
"2018-09-02T16:50:00.000-0700",58
"2018-09-02T16:55:00.000-0700",59
"2018-09-02T17:00:00.000-0700",59
"2018-09-02T17:05:00.000-0700",59
"2018-09-02T17:10:00.000-0700",63
"2018-09-02T17:15:00.000-0700",60
"2018-09-02T17:20:00.000-0700",61
"2018-09-02T17:25:00.000-0700",62
"2018-09-02T17:30:00.000-0700",63
"2018-09-02T17:35:00.000-0700",63
"2018-09-02T17:40:00.000-0700",63
"2018-09-02T17:45:00.000-0700","19.5"
"2018-09-02T17:50:00.000-0700","97.5"
"2018-09-02T17:55:00.000-0700","56.7"
"2018-09-02T18:00:00.000-0700","82.6"
"2018-09-02T18:05:00.000-0700","86.4"
"2018-09-02T18:10:00.000-0700","10.399999999999999"
"2018-09-02T18:15:00.000-0700",49
"2018-09-02T18:20:00.000-0700",49
"2018-09-02T18:25:00.000-0700","68.6"
"2018-09-02T18:30:00.000-0700",49
"2018-09-02T18:35:00.000-0700",48
"2018-09-02T18:40:00.000-0700",47
"2018-09-02T18:45:00.000-0700",45
"2018-09-02T18:50:00.000-0700",45
"2018-09-02T18:55:00.000-0700",41
"2018-09-02T19:00:00.000-0700",42
"2018-09-02T19:05:00.000-0700",41
"2018-09-02T19:10:00.000-0700",57
"2018-09-02T19:15:00.000-0700","18.5"
"2018-09-02T19:20:00.000-0700",36
"2018-09-02T19:25:00.000-0700","59.2"
"2018-09-02T19:30:00.000-0700","7.199999999999999"
"2018-09-02T19:35:00.000-0700","52.5"
"2018-09-02T19:40:00.000-0700","31.5"
"2018-09-02T19:45:00.000-0700","52.5"
"2018-09-02T19:50:00.000-0700","42.9"
"2018-09-02T19:55:00.000-0700",40
"2018-09-02T20:00:00.000-0700",38
"2018-09-02T20:05:00.000-0700",38
"2018-09-02T20:10:00.000-0700",37
"2018-09-02T20:15:00.000-0700",38
"2018-09-02T20:20:00.000-0700",37
"2018-09-02T20:25:00.000-0700",37
"2018-09-02T20:30:00.000-0700",36
"2018-09-02T20:35:00.000-0700",33
"2018-09-02T20:40:00.000-0700",33
"2018-09-02T20:45:00.000-0700",33
"2018-09-02T20:50:00.000-0700",31
"2018-09-02T20:55:00.000-0700",32
"2018-09-02T21:00:00.000-0700",30
"2018-09-02T21:05:00.000-0700",31
"2018-09-02T21:10:00.000-0700",29
"2018-09-02T21:15:00.000-0700",27
"2018-09-02T21:20:00.000-0700",20
"2018-09-02T21:25:00.000-0700","42.5"
"2018-09-02T21:30:00.000-0700","17.5"
"2018-09-02T21:35:00.000-0700","13.8"
"2018-09-02T21:40:00.000-0700","6.6"
"2018-09-02T21:45:00.000-0700",36
"2018-09-02T21:50:00.000-0700","33.6"
"2018-09-02T21:55:00.000-0700","31.2"
"2018-09-02T22:00:00.000-0700","34.5"
"2018-09-02T22:05:00.000-0700","14.4"
"2018-09-02T22:10:00.000-0700",23
"2018-09-02T22:15:00.000-0700","30.8"
"2018-09-02T22:20:00.000-0700","31.2"
"2018-09-02T22:25:00.000-0700","33.6"
"2018-09-02T22:30:00.000-0700","32.2"
"2018-09-02T22:35:00.000-0700","19.2"
"2018-09-02T22:40:00.000-0700",36
"2018-09-02T22:45:00.000-0700",24
"2018-09-02T22:50:00.000-0700","41.4"
"2018-09-02T22:55:00.000-0700","27.6"
"2018-09-02T23:00:00.000-0700",22
"2018-09-02T23:05:00.000-0700",22
"2018-09-02T23:10:00.000-0700",21
"2018-09-02T23:15:00.000-0700",21
"2018-09-02T23:20:00.000-0700",20
"2018-09-02T23:25:00.000-0700",19
"2018-09-02T23:30:00.000-0700",18
"2018-09-02T23:35:00.000-0700",17
"2018-09-02T23:40:00.000-0700",17
"2018-09-02T23:45:00.000-0700",16
"2018-09-02T23:50:00.000-0700",14
"2018-09-02T23:55:00.000-0700",14
"2018-09-03T00:00:00.000-0700",15
"2018-09-03T00:05:00.000-0700",15
"2018-09-03T00:10:00.000-0700",16
"2018-09-03T00:15:00.000-0700",16
"2018-09-03T00:20:00.000-0700",16
"2018-09-03T00:25:00.000-0700","25.5"
"2018-09-03T00:30:00.000-0700","6.4"
"2018-09-03T00:35:00.000-0700","3.1999999999999993"
"2018-09-03T00:40:00.000-0700","4.800000000000001"
"2018-09-03T00:45:00.000-0700",17
"2018-09-03T00:50:00.000-0700","28.9"
"2018-09-03T00:55:00.000-0700","8.5"
"2018-09-03T01:00:00.000-0700",17
"2018-09-03T01:05:00.000-0700",17
"2018-09-03T01:10:00.000-0700",19
"2018-09-03T01:15:00.000-0700",19
"2018-09-03T01:20:00.000-0700",18
"2018-09-03T01:25:00.000-0700",18
"2018-09-03T01:30:00.000-0700",20
"2018-09-03T01:35:00.000-0700",22
"2018-09-03T01:40:00.000-0700",22
"2018-09-03T01:45:00.000-0700",22
"2018-09-03T01:50:00.000-0700",21
"2018-09-03T01:55:00.000-0700",20
"2018-09-03T02:00:00.000-0700",20
"2018-09-03T02:05:00.000-0700",20
"2018-09-03T02:10:00.000-0700",18
"2018-09-03T02:15:00.000-0700",20
"2018-09-03T02:20:00.000-0700",20
"2018-09-03T02:25:00.000-0700",19
"2018-09-03T02:30:00.000-0700",17
"2018-09-03T02:35:00.000-0700",19
"2018-09-03T02:40:00.000-0700",19
"2018-09-03T02:45:00.000-0700",19
"2018-09-03T02:50:00.000-0700",19
"2018-09-03T02:55:00.000-0700",19
"2018-09-03T03:00:00.000-0700",19
"2018-09-03T03:05:00.000-0700",22
"2018-09-03T03:10:00.000-0700",21
"2018-09-03T03:15:00.000-0700",22
"2018-09-03T03:20:00.000-0700",28
"2018-09-03T03:25:00.000-0700","7.6"
"2018-09-03T03:30:00.000-0700","24.7"
"2018-09-03T03:35:00.000-0700",19
"2018-09-03T03:40:00.000-0700",19
"2018-09-03T03:45:00.000-0700","17.1"
"2018-09-03T03:50:00.000-0700","13.6"
"2018-09-03T03:55:00.000-0700",19
"2018-09-03T04:00:00.000-0700","30.4"
"2018-09-03T04:05:00.000-0700",18
"2018-09-03T04:10:00.000-0700",19
"2018-09-03T04:15:00.000-0700",19
"2018-09-03T04:20:00.000-0700",19
"2018-09-03T04:25:00.000-0700",19
"2018-09-03T04:30:00.000-0700",19
"2018-09-03T04:35:00.000-0700",19
"2018-09-03T04:40:00.000-0700",19
"2018-09-03T04:45:00.000-0700",19
"2018-09-03T04:50:00.000-0700",18
"2018-09-03T04:55:00.000-0700",18
"2018-09-03T05:00:00.000-0700",16
"2018-09-03T05:05:00.000-0700",18
"2018-09-03T05:10:00.000-0700",21
"2018-09-03T05:15:00.000-0700",22
"2018-09-03T05:20:00.000-0700",23
"2018-09-03T05:25:00.000-0700",25
"2018-09-03T05:30:00.000-0700",25
"2018-09-03T05:35:00.000-0700",28
"2018-09-03T05:40:00.000-0700",27
"2018-09-03T05:45:00.000-0700",27
"2018-09-03T05:50:00.000-0700",30
"2018-09-03T05:55:00.000-0700",31
"2018-09-03T06:00:00.000-0700",34
"2018-09-03T06:05:00.000-0700",33
"2018-09-03T06:10:00.000-0700",35
"2018-09-03T06:15:00.000-0700",36
"2018-09-03T06:20:00.000-0700",38
"2018-09-03T06:25:00.000-0700",38
"2018-09-03T06:30:00.000-0700",40
"2018-09-03T06:35:00.000-0700",43
"2018-09-03T06:40:00.000-0700",44
"2018-09-03T06:45:00.000-0700",45
"2018-09-03T06:50:00.000-0700",45
"2018-09-03T06:55:00.000-0700",43
"2018-09-03T07:00:00.000-0700",46
"2018-09-03T07:05:00.000-0700",48
"2018-09-03T07:10:00.000-0700",50
